id,brier,rps,auc,n,lat,lon,pietra,brier_week1,brier_week2,brier_week3,brier_week4,brier_later,auc_week1,auc_week2,auc_week3,auc_week4,auc_later,model,cv_method
Mojan Wedera,0.5472859327190573,0.5188581083981679,0.841715976331361,13,,,,,,,,,,,,,,blended_model,global
Mojo town,0.38710252122020333,0.278302742627701,0.9387755102040817,14,,,,,,,,,,,,,,blended_model,global
Molale town,0.6377542372752409,0.6557782960355192,0.8136094674556213,13,,,,,,,,,,,,,,blended_model,global
Moretna Jiru,0.38635268743193135,0.3109771013871843,0.9349112426035503,13,,,,,,,,,,,,,,blended_model,global
Mota town,0.4154027621904784,0.33299023182611837,0.985207100591716,13,,,,,,,,,,,,,,blended_model,global
Mulo,0.8460045562012353,0.7505841143372861,0.6975308641975309,9,,,,,,,,,,,,,,blended_model,global
Munessa,0.8621709643841184,0.8313788550891557,0.6759259259259259,9,,,,,,,,,,,,,,blended_model,global
Nefas Mewicha town,0.5098877318699467,0.3864931762088181,0.8660714285714286,14,,,,,,,,,,,,,,blended_model,global
Nenesebo,0.6660793770867673,1.1800553566875782,0.8166351606805293,23,,,,,,,,,,,,,,blended_model,global
Nono,0.8088268643988585,0.7153867646145848,0.6425619834710744,11,,,,,,,,,,,,,,blended_model,global
Quarit,0.5921601861731168,0.3956694688923934,0.8858024691358025,9,,,,,,,,,,,,,,blended_model,global
Raya Kobo,0.2894190186453978,0.18015622920380445,0.9591836734693877,21,,,,,,,,,,,,,,blended_model,global
Robe,0.4315385438151842,0.35447362614337535,0.9287109375,16,,,,,,,,,,,,,,blended_model,global
Robe town,0.31617360577271475,0.3025773534536694,0.9524793388429752,22,,,,,,,,,,,,,,blended_model,global
Sahila,0.2557870260089298,0.12068772186589072,0.9755859375,16,,,,,,,,,,,,,,blended_model,global
Sayint,0.4532998692716571,0.3805203778493966,0.9068047337278107,13,,,,,,,,,,,,,,blended_model,global
Sebeta,0.9002372607333842,0.8579438266646371,0.6666666666666666,9,,,,,,,,,,,,,,blended_model,global
Sebeta Hawas,0.985212657783022,0.9558460094769617,0.6327160493827161,9,,,,,,,,,,,,,,blended_model,global
Sedae,0.2892902636530201,0.18749489460070615,0.9866863905325444,13,,,,,,,,,,,,,,blended_model,global
Sede Muja,0.4759168631849318,0.4093691839270376,0.8831360946745562,13,,,,,,,,,,,,,,blended_model,global
Seden Sodo,1.3206963577977537,1.6299882469399225,0.37244897959183676,7,,,,,,,,,,,,,,blended_model,global
Sekela,0.5095537652752958,0.36707761708815034,0.8672839506172839,9,,,,,,,,,,,,,,blended_model,global
Sekota,0.27495379653872015,0.19909559680785188,0.9666666666666667,15,,,,,,,,,,,,,,blended_model,global
Sekota town,0.29029442171894065,0.2122041882974474,0.9644444444444444,15,,,,,,,,,,,,,,blended_model,global
Semada,0.3459285445897555,0.24725834778068365,0.9674556213017751,13,,,,,,,,,,,,,,blended_model,global
Senan,0.6223247229878065,0.4336198990187763,0.8611111111111112,9,,,,,,,,,,,,,,blended_model,global
Sendafa town,0.17159810070604525,0.08530541178285157,0.9955621301775148,13,,,,,,,,,,,,,,blended_model,global
Shala,1.1984257599627535,1.1889994151891874,0.5030864197530864,9,,,,,,,,,,,,,,blended_model,global
Shanan Kolu,0.3436018045591928,0.22133104660426706,0.9658203125,16,,,,,,,,,,,,,,blended_model,global
Shashemene,1.0322223982560088,1.1076037705461728,0.5987654320987654,9,,,,,,,,,,,,,,blended_model,global
Shashemene town,0.9927871943243163,1.0528209690541597,0.6080246913580247,9,,,,,,,,,,,,,,blended_model,global
Shawra town,1.1085158819176024,0.9598559541897865,0.558641975308642,9,,,,,,,,,,,,,,blended_model,global
Shebel Bernta,0.3019371366215731,0.20434444903862808,0.985207100591716,13,,,,,,,,,,,,,,blended_model,global
Shendi town,1.0222949216670107,0.956858999306159,0.5764462809917356,11,,,,,,,,,,,,,,blended_model,global
Sheno town,0.2957303736018894,0.20516412362857497,0.96875,12,,,,,,,,,,,,,,blended_model,global
Shirka,0.4082417706946522,0.32296617051555154,0.9365234375,16,,,,,,,,,,,,,,blended_model,global
Shoa Robit,0.693469010504738,0.7832168539715241,0.8032544378698225,13,,,,,,,,,,,,,,blended_model,global
Sinana,0.3369418637303024,0.3559545988390493,0.9493801652892562,22,,,,,,,,,,,,,,blended_model,global
Siraro,0.2812961626295257,0.4359782193826642,0.9995274102079396,23,,,,,,,,,,,,,,blended_model,global
Sire,0.3743439984230427,0.25276036306854,0.9228515625,16,,,,,,,,,,,,,,blended_model,global
Siya Debirna Wayu,0.5583289360868375,0.48048863361023947,0.8864795918367347,14,,,,,,,,,,,,,,blended_model,global
Sodo Daci,0.39648469253888463,0.22949070494355128,0.9362244897959183,14,,,,,,,,,,,,,,blended_model,global
Sude,0.5216502741239339,0.40572189700639993,0.8833333333333333,15,,,,,,,,,,,,,,blended_model,global
Sululta,0.9691630571819189,0.8952048731615689,0.6419753086419753,9,,,,,,,,,,,,,,blended_model,global
Sululta (OR),1.0552426868475158,1.024368446040124,0.6327160493827161,9,,,,,,,,,,,,,,blended_model,global
Tach Armacho,1.0103231066727605,0.8733064325441711,0.5679012345679012,9,,,,,,,,,,,,,,blended_model,global
Tach Gayint,0.5714559218393352,0.41177999677218924,0.8494897959183674,14,,,,,,,,,,,,,,blended_model,global
Takusa,0.9877569968140363,0.816156618551616,0.595679012345679,9,,,,,,,,,,,,,,blended_model,global
Tarema Ber,0.6547686672092231,0.6856168489583996,0.8091715976331361,13,,,,,,,,,,,,,,blended_model,global
Tegede,0.8956602098453127,0.7181030063880078,0.6388888888888888,9,,,,,,,,,,,,,,blended_model,global
Telemt,0.43803430539394833,0.38227721525689123,0.908284023668639,13,,,,,,,,,,,,,,blended_model,global
Tena,0.3198671387978792,0.21109518111323292,0.9658203125,16,,,,,,,,,,,,,,blended_model,global
Tenta,0.5424332711311375,0.4045105451077966,0.8822222222222222,15,,,,,,,,,,,,,,blended_model,global
Thehulederie,0.5528899405453424,0.4479451540137994,0.8622222222222222,15,,,,,,,,,,,,,,blended_model,global
Tikur Enchini,0.6885958592033676,0.47219697366943475,0.8316326530612245,7,,,,,,,,,,,,,,blended_model,global
Tiyo,1.057590780426548,1.1534050294539135,0.5895061728395061,9,,,,,,,,,,,,,,blended_model,global
Toke Kutaye,0.5450390739722326,0.3008507212350687,0.8888888888888888,9,,,,,,,,,,,,,,blended_model,global
Tole,1.4244996196875026,1.7779265088222382,0.3673469387755102,7,,,,,,,,,,,,,,blended_model,global
Tsagbeji,0.3609724615398761,0.31952854727798113,0.94125,20,,,,,,,,,,,,,,blended_model,global
Tulefa town,0.2957303736018894,0.20516412362857497,0.96875,12,,,,,,,,,,,,,,blended_model,global
Wadla,0.4434125324407155,0.3497853593300721,0.9182825484764543,19,,,,,,,,,,,,,,blended_model,global
Waliso,0.9976739202401879,1.0589219826808176,0.4387755102040816,7,,,,,,,,,,,,,,blended_model,global
Wara Jarso,1.082672780466195,0.8881793581111799,0.5895061728395061,9,,,,,,,,,,,,,,blended_model,global
Wegde,0.39202778102122465,0.3203263013324237,0.9363905325443787,13,,,,,,,,,,,,,,blended_model,global
Wegeda town,0.24782457132352187,0.15283317633492655,0.9881656804733728,13,,,,,,,,,,,,,,blended_model,global
Wegedi town,0.6230141724900558,0.6022606908223755,0.8579881656804734,13,,,,,,,,,,,,,,blended_model,global
Wegel tena town,0.2839936483000852,0.14876878502754073,0.9645328719723183,17,,,,,,,,,,,,,,blended_model,global
Wegera,0.3105339684188636,0.17579893203072525,0.9970414201183432,13,,,,,,,,,,,,,,blended_model,global
Welmera,0.7994397168594941,0.7062209893655664,0.7253086419753086,9,,,,,,,,,,,,,,blended_model,global
Wemberma,0.8779320390384562,0.7348616015501748,0.6301652892561983,11,,,,,,,,,,,,,,blended_model,global
Wenchi,0.7877605248905777,0.6916756361975346,0.6020408163265306,7,,,,,,,,,,,,,,blended_model,global
Were Ilu,0.650522004421105,0.6458600374100125,0.7997448979591837,14,,,,,,,,,,,,,,blended_model,global
Wereilu town,0.666789147627106,0.6533266785132675,0.7997448979591837,14,,,,,,,,,,,,,,blended_model,global
West Belesa,0.3263076775655516,0.2089839706803171,0.9837278106508875,13,,,,,,,,,,,,,,blended_model,global
West Dembiya,0.5929338723659523,0.4821778286802199,0.8055555555555556,9,,,,,,,,,,,,,,blended_model,global
Woldiya town,0.4190977881079,0.30011508718591057,0.921201814058957,21,,,,,,,,,,,,,,blended_model,global
Woliso town,0.9172782537670432,0.9004736855855608,0.47959183673469385,7,,,,,,,,,,,,,,blended_model,global
Wondo,0.38297735749135975,0.6223856654664813,0.9844045368620038,23,,,,,,,,,,,,,,blended_model,global
Worebabu,0.3653831676851801,0.2369740591335371,0.9427437641723356,21,,,,,,,,,,,,,,blended_model,global
Woreta town,0.2964500790046346,0.17958405257030663,0.985207100591716,13,,,,,,,,,,,,,,blended_model,global
Wuchale,0.30211329889830785,0.2072644643778602,0.9615384615384616,13,,,,,,,,,,,,,,blended_model,global
Yaya Gulele,0.21403281530561372,0.11848505987866528,0.9955621301775148,13,,,,,,,,,,,,,,blended_model,global
Zequala,0.36293016334846107,0.32156658044435094,0.9322222222222222,15,,,,,,,,,,,,,,blended_model,global
Ziway Dugda,0.4345373850578678,0.4484442550957029,0.925207756232687,19,,,,,,,,,,,,,,blended_model,global
ALL,0.5280214502449765,0.46258847759181787,0.862610045108538,4246,,,0.5262600094206312,0.08006520725926114,0.09695258971872571,0.11366304264895019,0.10196354652562206,0.13537706409241745,0.9289655321634896,0.834116890186569,0.7449841755779393,0.6758940860215054,0.9064796598337247,blended_model,global
Abergele (AM),0.31129343206575144,0.22807669411536122,0.9602076124567474,17,,,,,,,,,,,,,,unc_clim_raw,raw
Abichugna Gne'a,0.5071740228027017,0.35038383919446947,0.8668639053254438,13,,,,,,,,,,,,,,unc_clim_raw,raw
Abuna Ginde Beret,0.7053036034983653,0.4228352235658664,0.6882716049382716,9,,,,,,,,,,,,,,unc_clim_raw,raw
Ada'a,0.43115102056435595,0.2709882553159772,0.9311224489795918,14,,,,,,,,,,,,,,unc_clim_raw,raw
Adaba,0.5034283359493581,0.3800115216288463,0.8269230769230769,13,,,,,,,,,,,,,,unc_clim_raw,raw
Adama,0.42777779257266185,0.2707442079632169,0.9030612244897959,14,,,,,,,,,,,,,,unc_clim_raw,raw
Adama Tulu Jido Kombolcha,0.5466463145051387,0.49396935673876047,0.8086734693877551,14,,,,,,,,,,,,,,unc_clim_raw,raw
Adama town,0.4414947007875148,0.22955194567632936,0.9322222222222222,15,,,,,,,,,,,,,,unc_clim_raw,raw
Adda Berga,0.573651859706898,0.34258290322005164,0.8333333333333334,9,,,,,,,,,,,,,,unc_clim_raw,raw
Addi Arekay,0.5009885188710153,0.2987411321094484,0.9325,10,,,,,,,,,,,,,,unc_clim_raw,raw
Adiss Zemen town,0.42171807374952497,0.3577739220682712,0.9526627218934911,13,,,,,,,,,,,,,,unc_clim_raw,raw
Agarfa,0.4152797500578581,0.42705190297994183,0.890625,16,,,,,,,,,,,,,,unc_clim_raw,raw
Akaki,0.9160948057557948,0.7014295310326687,0.5679012345679012,9,,,,,,,,,,,,,,unc_clim_raw,raw
Akeseta town,0.8065821120726289,0.9320870372971537,0.8032544378698225,13,,,,,,,,,,,,,,unc_clim_raw,raw
Albuko,0.6451975595811648,0.5763763654666352,0.8073979591836735,14,,,,,,,,,,,,,,unc_clim_raw,raw
Alefa,0.892606475943951,0.5417936109736028,0.5987654320987654,9,,,,,,,,,,,,,,unc_clim_raw,raw
Aleltu,0.320775828440731,0.14715703333540822,0.9878472222222222,12,,,,,,,,,,,,,,unc_clim_raw,raw
Aleme Ketma town,0.47466272938706555,0.37419796520560855,0.8727810650887574,13,,,,,,,,,,,,,,unc_clim_raw,raw
Amanuel town,0.7899662992270452,0.9746675878265595,0.605,10,,,,,,,,,,,,,,unc_clim_raw,raw
Amba Giorgis town,0.5306269662484374,0.6173221505370423,0.9068047337278107,13,,,,,,,,,,,,,,unc_clim_raw,raw
Ambasel,0.40496111742553287,0.24014295061110458,0.9255555555555556,15,,,,,,,,,,,,,,unc_clim_raw,raw
Ambo Zuria,0.62493858801033,0.4394749314900334,0.7870370370370371,9,,,,,,,,,,,,,,unc_clim_raw,raw
Ambo town,0.6395036279540595,0.43198661461895915,0.7839506172839507,9,,,,,,,,,,,,,,unc_clim_raw,raw
Ameya,0.7475124154484363,1.0090045987751568,0.6818181818181818,11,,,,,,,,,,,,,,unc_clim_raw,raw
Amigna,0.4146023683040507,0.48392442106832395,0.8989197530864198,18,,,,,,,,,,,,,,unc_clim_raw,raw
Andabet /West Esite,0.48547493422584675,0.48444901852569594,0.9304733727810651,13,,,,,,,,,,,,,,unc_clim_raw,raw
Aneded,0.6214421503530527,0.44794189845113663,0.755,10,,,,,,,,,,,,,,unc_clim_raw,raw
Angolelana Tera,0.498654670440864,0.359925931941108,0.8653846153846154,13,,,,,,,,,,,,,,unc_clim_raw,raw
Angot,0.3670271257781005,0.37452165438134405,0.9286703601108033,19,,,,,,,,,,,,,,unc_clim_raw,raw
Ankober,0.5162682995290939,0.3324602088493167,0.8737244897959183,14,,,,,,,,,,,,,,unc_clim_raw,raw
Antsokiya,0.7171907559166077,0.7537625351871748,0.7793367346938775,14,,,,,,,,,,,,,,unc_clim_raw,raw
Arerti town,0.4556715802276656,0.2665610589640212,0.9022222222222223,15,,,,,,,,,,,,,,unc_clim_raw,raw
Argoba,0.9081755451999891,1.090957154381444,0.7755102040816326,14,,,,,,,,,,,,,,unc_clim_raw,raw
Arsi Negele,0.8253616825054704,0.5728523399555733,0.6018518518518519,9,,,,,,,,,,,,,,unc_clim_raw,raw
Arsi Negele town,0.6997655880136322,0.5083577218586655,0.7067901234567902,9,,,,,,,,,,,,,,unc_clim_raw,raw
Aseko,0.7452601481321396,1.760375237060225,0.499054820415879,23,,,,,,,,,,,,,,unc_clim_raw,raw
Asela town,0.6502093074470966,0.9288634183490874,0.7666666666666667,15,,,,,,,,,,,,,,unc_clim_raw,raw
Assagirt,0.45064413626206695,0.296965814933793,0.8928571428571429,14,,,,,,,,,,,,,,unc_clim_raw,raw
Ataye town,0.5564893790928348,0.47090608889558505,0.8822222222222222,15,,,,,,,,,,,,,,unc_clim_raw,raw
Awabel,0.6213136346879738,0.3915937940480517,0.7725,10,,,,,,,,,,,,,,unc_clim_raw,raw
Aykel town,0.5457557701043818,0.3503601866992053,0.8796296296296297,9,,,,,,,,,,,,,,unc_clim_raw,raw
Bako Tibe,0.6124898306705939,0.40054115661424483,0.953125,4,,,,,,,,,,,,,,unc_clim_raw,raw
Baso Liben,0.6051023647621486,0.5160632040629118,0.795,10,,,,,,,,,,,,,,unc_clim_raw,raw
Basona Worena,0.5871629219051974,0.5420410647445801,0.8328402366863905,13,,,,,,,,,,,,,,unc_clim_raw,raw
Batu town,0.3582306179716349,0.4707050955875888,0.953601108033241,19,,,,,,,,,,,,,,unc_clim_raw,raw
Bechena town,0.4842172801503096,0.489610365955965,0.9186390532544378,13,,,,,,,,,,,,,,unc_clim_raw,raw
Becho (SW Shewa),0.9259699027851287,0.6910624449842319,0.5816326530612245,7,,,,,,,,,,,,,,unc_clim_raw,raw
Bedesa town,0.9497920350182625,0.7792565932124202,0.6018518518518519,9,,,,,,,,,,,,,,unc_clim_raw,raw
Bele Gesgar,0.48577567777341485,0.46655558281404597,0.8515625,16,,,,,,,,,,,,,,unc_clim_raw,raw
Bereh,0.8999340035352341,0.6576634971283453,0.6697530864197531,9,,,,,,,,,,,,,,unc_clim_raw,raw
Berehet,0.49291261063195546,0.298360309134526,0.8577777777777778,15,,,,,,,,,,,,,,unc_clim_raw,raw
Beyeda,0.537875006815224,0.40651259575766746,0.8224852071005917,13,,,,,,,,,,,,,,unc_clim_raw,raw
Bibugn,0.6876501574936964,0.8987223440890609,0.71900826446281,11,,,,,,,,,,,,,,unc_clim_raw,raw
Bishoftu town,0.8813370551281706,0.6809636537041902,0.691358024691358,9,,,,,,,,,,,,,,unc_clim_raw,raw
Bokoji town,0.5759561747563074,0.6789029910644052,0.8003472222222222,12,,,,,,,,,,,,,,unc_clim_raw,raw
Bora (OR),0.44421737920201954,0.2537434976195034,0.8928571428571429,14,,,,,,,,,,,,,,unc_clim_raw,raw
Borena /Debresina,0.504432703989926,0.3630908454613205,0.8594674556213018,13,,,,,,,,,,,,,,unc_clim_raw,raw
Boset,0.47474812715892584,0.2608254643553504,0.8977777777777778,15,,,,,,,,,,,,,,unc_clim_raw,raw
Bugna,0.6636985892397129,0.6678135477185909,0.798469387755102,14,,,,,,,,,,,,,,unc_clim_raw,raw
Burayu,0.7712399609476002,0.4682238900319404,0.6975308641975309,9,,,,,,,,,,,,,,unc_clim_raw,raw
Bure (AM),0.9374530000809438,1.293780522151777,0.5475,10,,,,,,,,,,,,,,unc_clim_raw,raw
Bure town,0.9933721269683548,1.5473785961831104,0.5278925619834711,11,,,,,,,,,,,,,,unc_clim_raw,raw
Burqua Dhintu,0.11670538362826419,0.28061143655119547,0.9995274102079396,23,,,,,,,,,,,,,,unc_clim_raw,raw
Chancho town,0.7740147336255004,0.4891641695470585,0.7253086419753086,9,,,,,,,,,,,,,,unc_clim_raw,raw
Cheliya,0.7964282223021751,0.40620723452039614,0.6388888888888888,6,,,,,,,,,,,,,,unc_clim_raw,raw
Chilga 1,0.5664278846906546,0.41987082079090804,0.8765432098765432,9,,,,,,,,,,,,,,unc_clim_raw,raw
Chilga 2,0.5731834983838643,0.41839752665945606,0.8395061728395061,9,,,,,,,,,,,,,,unc_clim_raw,raw
Chiro Zuria,0.5582131285203443,0.4016089169628956,0.7866666666666666,15,,,,,,,,,,,,,,unc_clim_raw,raw
Chiro town,0.9505126978427223,0.7800297394256313,0.6018518518518519,9,,,,,,,,,,,,,,unc_clim_raw,raw
Chole,0.3744372031993348,0.4068740508843489,0.9541015625,16,,,,,,,,,,,,,,unc_clim_raw,raw
Cobi,0.7596515330346462,0.40551115409042815,0.8472222222222222,6,,,,,,,,,,,,,,unc_clim_raw,raw
Dabat,0.6856307286040787,0.37751344201341364,0.7716049382716049,9,,,,,,,,,,,,,,unc_clim_raw,raw
Dabat town,0.692098946946117,0.391249585407593,0.7438271604938271,9,,,,,,,,,,,,,,unc_clim_raw,raw
Dano,0.7016054690442762,0.3556261644459564,0.7847222222222222,6,,,,,,,,,,,,,,unc_clim_raw,raw
Dawo,0.8793907301205308,0.5579288735640476,0.7448979591836735,7,,,,,,,,,,,,,,unc_clim_raw,raw
Dawunt,0.5140492481085194,0.4204614917806892,0.860969387755102,14,,,,,,,,,,,,,,unc_clim_raw,raw
Debark,0.6306846404806166,0.34441752760196515,0.8179012345679012,9,,,,,,,,,,,,,,unc_clim_raw,raw
Debark town,0.5555459731449813,0.36418040420623443,0.8364197530864198,9,,,,,,,,,,,,,,unc_clim_raw,raw
Debay Telatgen,0.5535226763962554,0.6969057596340131,0.9112426035502958,13,,,,,,,,,,,,,,unc_clim_raw,raw
Debre Berhan town,0.5789242845753562,0.5172030228546669,0.8357988165680473,13,,,,,,,,,,,,,,unc_clim_raw,raw
Debre Elias,0.7955425203377711,0.954462639367865,0.62,10,,,,,,,,,,,,,,unc_clim_raw,raw
Debre Libanos,0.41014701680662935,0.2506563312997516,0.9186390532544378,13,,,,,,,,,,,,,,unc_clim_raw,raw
Debre Markos town,0.6126673472066163,0.49759441412552635,0.79,10,,,,,,,,,,,,,,unc_clim_raw,raw
Debre Sina town,0.6093259953505815,0.5671608371354837,0.8239644970414202,13,,,,,,,,,,,,,,unc_clim_raw,raw
Debre Tabor town,0.5947179708644289,0.7541057091123652,0.8313609467455622,13,,,,,,,,,,,,,,unc_clim_raw,raw
Debrework town,0.4372634508780266,0.29942509955869845,0.9215976331360947,13,,,,,,,,,,,,,,unc_clim_raw,raw
Dega Damot,0.7386782998275796,0.6956989502782306,0.6790123456790124,9,,,,,,,,,,,,,,unc_clim_raw,raw
Degeluna Tijo,0.7558629952407364,0.4955036291395262,0.6234567901234568,9,,,,,,,,,,,,,,unc_clim_raw,raw
Degem,0.9477538037505686,0.7644237048238094,0.6450617283950617,9,,,,,,,,,,,,,,unc_clim_raw,raw
Degolo town,0.7632464978651635,0.8665361206799744,0.8032544378698225,13,,,,,,,,,,,,,,unc_clim_raw,raw
Dehana,0.716595504008878,0.7804626583493325,0.7831632653061225,14,,,,,,,,,,,,,,unc_clim_raw,raw
Dejen,0.5423132926423706,0.6508429920351595,0.9112426035502958,13,,,,,,,,,,,,,,unc_clim_raw,raw
Dejen town,0.5347849883505778,0.5966394490065655,0.8772189349112426,13,,,,,,,,,,,,,,unc_clim_raw,raw
Delanta,0.34622365494172713,0.2778821415022445,0.9452908587257618,19,,,,,,,,,,,,,,unc_clim_raw,raw
Dembecha,0.7960890640149498,0.9539570224323054,0.6325,10,,,,,,,,,,,,,,unc_clim_raw,raw
Denbecha town,0.7899662992270452,0.9746675878265595,0.605,10,,,,,,,,,,,,,,unc_clim_raw,raw
Dendi,0.6669504353487452,0.5093720415864021,0.68,10,,,,,,,,,,,,,,unc_clim_raw,raw
Dera (AM),0.5368989349359203,0.6197914001923638,0.8979289940828402,13,,,,,,,,,,,,,,unc_clim_raw,raw
Dera (OR),0.4347974192758594,0.2461801330990464,0.8949704142011834,13,,,,,,,,,,,,,,unc_clim_raw,raw
Dera town,0.43936720973369614,0.2677629418961756,0.8928571428571429,14,,,,,,,,,,,,,,unc_clim_raw,raw
Dessie Zuria,0.5785881660720593,0.4818168224457474,0.826530612244898,14,,,,,,,,,,,,,,unc_clim_raw,raw
Dessie town,0.44071200255461485,0.22525248822386942,0.9066666666666666,15,,,,,,,,,,,,,,unc_clim_raw,raw
Diksis,0.5596549207553901,0.6583980792717712,0.8655555555555555,15,,,,,,,,,,,,,,unc_clim_raw,raw
Dinsho,0.5440421624913259,1.0121256052163579,0.889196675900277,19,,,,,,,,,,,,,,unc_clim_raw,raw
Doba,0.6065170092655409,0.4188640122201065,0.79,15,,,,,,,,,,,,,,unc_clim_raw,raw
Dodola,0.6884370642886827,0.5274454743988489,0.6728395061728395,9,,,,,,,,,,,,,,unc_clim_raw,raw
Dodola town,0.5885579836695891,1.0931138684039214,0.7257617728531855,19,,,,,,,,,,,,,,unc_clim_raw,raw
Dodota,0.37128071136799745,0.36877443560525996,0.9296875,16,,,,,,,,,,,,,,unc_clim_raw,raw
Dugda,0.4378035374420172,0.556747578669742,0.8857340720221607,19,,,,,,,,,,,,,,unc_clim_raw,raw
